행정구역,총인구수,연령구간인구수,2020년12월_계_0~9세,2020년12월_계_10~19세,2020년12월_계_20~29세,2020년12월_계_30~39세,2020년12월_계_40~49세,2020년12월_계_50~59세,2020년12월_계_60~69세,2020년12월_계_70~79세,2020년12월_계_80~89세,2020년12월_계_90~99세,2020년12월_계_100세 이상
충청북도 옥천군 안내면(4373033000),1941,1941,37,73,98,82,161,321,510,347,263,41,8
충청북도 옥천군 청성면(4373034000),2347,2347,29,57,84,86,126,453,652,434,370,53,3
충청북도 옥천군 청산면(4373035000),3036,3036,55,139,141,122,220,518,813,595,384,45,4
충청북도 옥천군 이원면(4373036000),4253,4253,106,191,279,262,396,779,994,730,437,77,2
충청북도 옥천군 군서면(4373037000),2290,2290,58,76,175,130,173,422,571,394,259,32,0
충청북도 옥천군 군북면(4373038000),3045,3045,68,115,207,179,305,599,789,467,266,47,3
충청북도 영동군 (4374000000),47475,47475,2336,3390,4453,3271,5362,8486,9201,6511,3901,524,40
충청북도 영동군 영동읍(4374025000),20911,20911,1524,2064,2697,1959,3048,3547,2983,1979,984,111,15
충청북도 영동군 용산면(4374031000),3298,3298,105,147,236,158,308,654,788,493,356,47,6
충청북도 영동군 황간면(4374032000),4376,4376,173,309,299,264,423,815,982,682,386,38,5
충청북도 영동군 추풍령면(4374033500),2300,2300,49,124,148,95,212,453,532,403,248,34,2
충청북도 영동군 매곡면(4374034000),1943,1943,54,93,116,77,153,369,470,316,262,32,1
충청북도 영동군 상촌면(4374035000),2388,2388,67,104,117,105,186,411,585,477,280,53,3
충청북도 영동군 양강면(4374036000),3249,3249,108,180,326,180,282,617,693,506,319,37,1
충청북도 영동군 용화면(4374037000),1014,1014,29,51,46,38,82,193,244,186,125,19,1
충청북도 영동군 학산면(4374038000),2852,2852,81,110,165,127,212,508,717,519,351,58,4
충청북도 영동군 양산면(4374039000),1872,1872,44,77,111,74,177,342,415,355,230,47,0
충청북도 영동군 심천면(4374040000),3272,3272,102,131,192,194,279,577,792,595,360,48,2
충청북도 증평군 (4374500000),36807,36807,3242,3348,4516,4753,5590,6014,4990,2677,1491,176,10
충청북도 증평군 증평읍(4374525000),34917,34917,3203,3272,4391,4652,5393,5680,4502,2386,1283,146,9
충청북도 증평군 도안면(4374531000),1890,1890,39,76,125,101,197,334,488,291,208,30,1
충청북도 진천군 (4375000000),83718,83718,7728,8092,9226,11519,13562,13733,10354,5532,3487,465,20
충청북도 진천군 진천읍(4375025000),30013,30013,2244,3233,3886,3202,4992,5339,3712,2085,1165,150,5
충청북도 진천군 덕산읍(4375025300),28280,28280,4258,2946,3047,6029,5189,3341,2023,846,533,64,4
충청북도 진천군 덕산읍혁신도시출장소(4375025400),0,0,0,0,0,0,0,0,0,0,0,0,0
충청북도 진천군 초평면(4375032000),3218,3218,85,181,204,173,310,640,726,472,383,43,1
충청북도 진천군 문백면(4375033000),3524,3524,131,139,277,259,362,749,777,459,325,44,2
충청북도 진천군 백곡면(4375034000),2082,2082,55,77,100,121,169,376,558,336,249,38,3
충청북도 진천군 이월면(4375035000),6067,6067,203,392,522,460,711,1218,1279,713,486,78,5
충청북도 진천군 광혜원면(4375037000),10534,10534,752,1124,1190,1275,1829,2070,1279,621,346,48,0
충청북도 괴산군 (4376000000),39393,39393,1346,2161,3308,2630,4105,7690,8827,5507,3337,452,30
충청북도 괴산군 괴산읍(4376025000),10506,10506,631,958,1396,1051,1565,1787,1567,979,517,51,4
충청북도 괴산군 감물면(4376031000),2190,2190,63,131,150,116,184,441,545,309,217,34,0
충청북도 괴산군 장연면(4376032000),2000,2000,51,60,117,82,168,459,519,302,215,27,0
충청북도 괴산군 연풍면(4376033000),2419,2419,48,95,145,120,205,463,652,392,260,36,3
충청북도 괴산군 칠성면(4376034000),3231,3231,83,147,249,209,323,714,709,479,286,31,1
충청북도 괴산군 문광면(4376035000),2231,2231,49,99,160,135,201,452,530,345,222,36,2
충청북도 괴산군 청천면(4376036000),5226,5226,113,216,283,255,414,1097,1403,887,478,74,6
충청북도 괴산군 청안면(4376037000),3631,3631,97,146,241,212,323,749,913,528,362,56,4
충청북도 괴산군 사리면(4376039000),2917,2917,82,127,248,172,292,556,663,461,282,32,2
충청북도 괴산군 소수면(4376040000),2103,2103,53,67,132,124,173,401,579,342,191,37,4
충청북도 괴산군 불정면(4376041000),2939,2939,76,115,187,154,257,571,747,483,307,38,4
충청북도 음성군 (4377000000),93153,93153,5894,7647,9500,9674,13765,17738,15255,8230,4669,722,59
충청북도 음성군 음성읍(4377025000),16951,16951,906,1378,1740,1515,2315,3246,3081,1741,887,134,8
충청북도 음성군 금왕읍(4377025300),19922,19922,1295,2005,2241,1984,3321,3898,2822,1433,797,111,15
충청북도 음성군 소이면(4377031000),2906,2906,49,117,161,174,219,533,703,535,360,52,3
충청북도 음성군 원남면(4377032000),3062,3062,67,140,172,176,231,543,784,535,351,59,4
충청북도 음성군 맹동면(4377033000),13094,13094,1573,1020,1428,2372,2195,1821,1500,720,380,68,17
충청북도 음성군 대소면(4377034000),15714,15714,1097,1558,1786,1715,2844,3247,1999,893,503,72,0
충청북도 음성군 삼성면(4377035000),6933,6933,240,431,608,569,879,1561,1405,731,442,63,4
충청북도 음성군 생극면(4377036000),4526,4526,173,229,334,307,472,928,1042,586,385,65,5
충청북도 음성군 감곡면(4377037000),10045,10045,494,769,1030,862,1289,1961,1919,1056,564,98,3
충청북도 단양군 (4380000000),29155,29155,1201,2001,2245,2018,3325,5668,6354,3896,2136,289,22
충청북도 단양군 단양읍(4380025000),10615,10615,635,949,1129,1048,1503,1973,1813,975,516,72,2
충청북도 단양군 매포읍(4380025300),5419,5419,264,409,476,417,690,997,1026,737,360,42,1
충청북도 단양군 대강면(4380031000),2499,2499,59,103,121,96,191,534,655,437,253,43,7
충청북도 단양군 가곡면(4380032000),2102,2102,59,142,104,84,192,401,547,372,178,20,3
충청북도 단양군 영춘면(4380033000),3299,3299,78,174,149,141,332,698,834,542,305,45,1
충청북도 단양군 어상천면(4380034000),1932,1932,46,78,91,76,150,406,563,312,186,23,1
충청북도 단양군 적성면(4380035000),1534,1534,22,37,72,74,125,302,447,261,171,23,0
충청북도 단양군 단성면(4380036000),1755,1755,38,109,103,82,142,357,469,260,167,21,7
충청남도  (4400000000),2121029,2121029,172628,202548,243200,268598,327791,340183,279372,171439,99965,14384,921
충청남도 천안시 (4413000000),658808,658808,62156,68397,96587,105456,111902,103038,63642,30117,15120,2218,175
충청남도 천안시 동남구 (4413100000),258009,258009,20449,26228,35375,33239,42852,43830,31198,15533,8016,1202,87
충청남도 천안시 동남구 목천읍(4413125000),24260,24260,1707,2748,2811,2504,4539,4433,2925,1550,911,132,0
충청남도 천안시 동남구 풍세면(4413131000),4123,4123,144,239,384,327,437,772,923,517,336,44,0
충청남도 천안시 동남구 광덕면(4413132000),4323,4323,106,193,378,279,451,878,1012,568,387,69,2
충청남도 천안시 동남구 북면(4413133000),4357,4357,129,251,381,343,507,874,954,510,345,62,1
충청남도 천안시 동남구 성남면(4413134000),3247,3247,85,176,237,195,332,636,762,477,297,47,3
충청남도 천안시 동남구 수신면(4413135000),2324,2324,55,88,190,174,248,446,504,335,256,26,2
충청남도 천안시 동남구 병천면(4413136000),6082,6082,250,339,763,541,744,1195,1123,633,419,68,7
충청남도 천안시 동남구 동면(4413137000),2119,2119,23,79,132,90,182,439,509,358,261,42,4
충청남도 천안시 동남구 중앙동(4413151000),5477,5477,172,283,545,499,666,1073,1176,697,314,41,11
충청남도 천안시 동남구 문성동(4413152000),3587,3587,86,171,499,397,468,664,712,383,175,30,2
충청남도 천안시 동남구 원성1동(4413153000),8816,8816,419,669,1112,887,1224,1773,1473,814,382,54,9
충청남도 천안시 동남구 원성2동(4413154000),9463,9463,287,694,1169,888,1375,1885,1607,996,500,57,5
충청남도 천안시 동남구 봉명동(4413155000),18175,18175,1103,1442,2870,2525,2967,3302,2394,1073,421,67,11
충청남도 천안시 동남구 일봉동(4413156000),23932,23932,2203,3250,2844,2653,4433,4127,2511,1265,559,81,6
충청남도 천안시 동남구 신방동(4413157000),45197,45197,4837,5910,6264,6852,9059,6850,3306,1339,677,100,3
충청남도 천안시 동남구 청룡동(4413158000),55933,55933,6072,7006,7150,8516,10158,8480,5134,2223,1013,169,12
충청남도 천안시 동남구 신안동(4413159000),36594,36594,2771,2690,7646,5569,5062,6003,4173,1795,763,113,9
충청남도 천안시 서북구 (4413300000),400799,400799,41707,42169,61212,72217,69050,59208,32444,14584,7104,1016,88
충청남도 천안시 서북구 성환읍(4413325000),24358,24358,1222,2249,2813,2175,3737,4307,3916,2479,1270,160,30
충청남도 천안시 서북구 성거읍(4413325300),21892,21892,1859,2404,2552,2899,4151,3721,2444,1172,608,80,2
충청남도 천안시 서북구 직산읍(4413325600),19716,19716,1419,1869,2428,2708,3624,3473,2324,1160,633,74,4
충청남도 천안시 서북구 입장면(4413331000),8551,8551,289,557,887,725,1101,1775,1627,961,533,82,14
충청남도 천안시 서북구 성정1동(4413351000),16096,16096,760,1043,2394,2207,2419,3147,2345,1212,501,58,10
충청남도 천안시 서북구 성정2동(4413352000),25600,25600,958,1324,6502,5583,3790,3526,2440,982,416,73,6
충청남도 천안시 서북구 쌍용1동(4413353000),14048,14048,883,1222,2497,1861,1939,2570,1927,757,332,58,2
충청남도 천안시 서북구 쌍용2동(4413354000),37998,37998,3466,4981,6055,5118,6713,6692,3146,1173,577,72,5
충청남도 천안시 서북구 쌍용3동(4413355000),19045,19045,1452,2409,2673,2375,3184,3546,1963,889,474,78,2
충청남도 천안시 서북구 백석동(4413356000),40784,40784,5691,5706,5145,6962,7868,5593,2474,882,393,67,3
충청남도 천안시 서북구 불당동(4413356500),69849,69849,10481,9355,8840,14663,13972,8565,2620,870,403,77,3
충청남도 천안시 서북구 부성1동(4413358000),45933,45933,3905,4085,10141,9172,7344,6544,2832,1250,573,81,6
충청남도 천안시 서북구 부성2동(4413359000),56929,56929,9322,4965,8285,15769,9208,5749,2386,797,391,56,1
충청남도 공주시 (4415000000),104545,104545,5773,8159,11276,9489,13316,18445,18424,11478,7086,1037,62
충청남도 공주시 유구읍(4415025000),7461,7461,277,397,488,496,788,1328,1755,1120,714,91,7
충청남도 공주시 이인면(4415031000),3290,3290,101,129,212,195,273,617,750,553,401,54,5
충청남도 공주시 탄천면(4415032000),2971,2971,71,131,194,179,236,489,652,534,421,61,3
충청남도 공주시 계룡면(4415033000),5551,5551,170,278,328,298,512,1019,1377,881,594,89,5
충청남도 공주시 반포면(4415034000),4222,4222,157,186,340,321,467,968,982,503,251,46,1
충청남도 공주시 의당면(4415036000),4676,4676,186,361,465,369,590,961,855,510,327,51,1
충청남도 공주시 정안면(4415037000),4691,4691,117,216,298,275,435,820,1119,738,569,100,4
충청남도 공주시 우성면(4415038000),5258,5258,166,290,377,341,540,931,1140,819,557,90,7
충청남도 공주시 사곡면(4415039000),2957,2957,73,157,195,149,260,525,667,487,398,42,4
충청남도 공주시 신풍면(4415040000),3241,3241,78,91,171,187,308,630,853,542,327,49,5
충청남도 공주시 중학동(4415051000),4640,4640,188,328,575,384,580,816,781,604,326,55,3
충청남도 공주시 웅진동(4415054000),8302,8302,443,710,936,857,1144,1413,1427,864,443,58,7
충청남도 공주시 금학동(4415055000),5428,5428,353,571,743,529,782,874,860,445,238,31,2
충청남도 공주시 옥룡동(4415056000),7993,7993,323,553,869,691,992,1567,1481,966,490,60,1
충청남도 공주시 신관동(4415057000),19383,19383,1397,2049,3213,2264,3018,3245,2333,1192,585,83,4
충청남도 공주시 월송동(4415059000),14481,14481,1673,1712,1872,1954,2391,2242,1392,720,445,77,3
충청남도 보령시 (4418000000),100229,100229,6137,8295,9528,9461,13945,17212,17087,11279,6289,931,65
충청남도 보령시 웅천읍(4418025000),6229,6229,142,314,416,349,604,1131,1503,1051,603,113,3
충청남도 보령시 주포면(4418031000),1663,1663,37,110,193,85,164,280,384,259,127,24,0
충청남도 보령시 오천면(4418032000),2179,2179,44,119,133,127,256,392,498,352,216,41,1
충청남도 보령시 오천면어항출장소(4418032500),1628,1628,55,97,128,121,216,324,363,181,126,16,1
충청남도 보령시 원산도출장소(4418032800),1126,1126,28,67,64,65,99,223,255,186,120,19,0
충청남도 보령시 천북면(4418033000),3554,3554,114,191,219,217,344,625,794,591,407,51,1
충청남도 보령시 청소면(4418034000),2640,2640,67,104,147,135,215,422,599,522,369,58,2
충청남도 보령시 청라면(4418035000),3937,3937,126,211,274,203,385,680,888,668,439,57,6
충청남도 보령시 남포면(4418036000),5140,5140,132,260,374,287,474,949,1174,852,528,101,9
충청남도 보령시 주산면(4418038000),2453,2453,48,85,114,103,195,380,552,534,372,68,2
충청남도 보령시 미산면(4418039000),1729,1729,52,56,92,78,137,263,427,357,229,38,0
충청남도 보령시 성주면(4418040000),2298,2298,73,117,165,154,270,447,519,362,169,18,4
충청남도 보령시 주교면(4418041000),5332,5332,187,333,480,401,690,969,1077,714,417,62,2
충청남도 보령시 대천1동(4418051500),14454,14454,1080,1462,1678,1566,2282,2463,2060,1242,547,66,8
충청남도 보령시 대천2동(4418052500),6931,6931,492,651,734,758,1119,1168,980,645,347,33,4
충청남도 보령시 대천3동(4418053500),16679,16679,1655,1932,2054,2293,2985,2616,1774,903,415,45,7
충청남도 보령시 대천4동(4418054500),15763,15763,1566,1791,1740,1962,2733,2603,1839,1003,453,61,12
충청남도 보령시 대천5동(4418056500),6494,6494,239,395,523,557,777,1277,1401,857,405,60,3
충청남도 아산시 (4420000000),316129,316129,32946,34460,36591,48420,56301,46289,31885,18089,9708,1326,114
충청남도 아산시 염치읍(4420025000),6531,6531,371,498,564,630,873,1139,1163,728,495,66,4
충청남도 아산시 배방읍(4420025300),75617,75617,9551,9300,9535,13883,14471,9664,5291,2553,1189,170,10
충청남도 아산시 송악면(4420031000),4254,4254,204,357,312,264,555,765,810,580,347,56,4
충청남도 아산시 탕정면(4420033000),21675,21675,2975,2956,2765,4068,4559,2374,1048,574,307,49,0
충청남도 아산시 음봉면(4420035000),19932,19932,2582,1732,2029,3617,3455,2762,2123,989,554,87,2
충청남도 아산시 둔포면(4420036000),21724,21724,2475,1449,2419,4626,3517,3081,2292,1143,619,100,3
충청남도 아산시 영인면(4420037000),5524,5524,144,272,417,392,585,998,1218,835,579,80,4
충청남도 아산시 인주면(4420038000),6553,6553,306,407,572,626,960,1274,1123,707,507,68,3
충청남도 아산시 선장면(4420039000),3133,3133,64,109,192,179,269,523,763,569,404,52,9
충청남도 아산시 도고면(4420040000),4464,4464,113,183,352,297,403,860,974,733,493,53,3
충청남도 아산시 신창면(4420041000),19945,19945,1608,2057,2373,2359,3452,3230,2440,1515,807,95,9
충청남도 아산시 온양1동(4420057000),9468,9468,901,732,1079,1750,1519,1329,1118,671,300,56,13
충청남도 아산시 온양2동(4420058000),10785,10785,433,805,1688,1212,1460,2037,1627,1013,439,60,11
충청남도 아산시 온양3동(4420059000),36876,36876,4066,4851,4490,5136,7026,5290,3285,1788,826,106,12
충청남도 아산시 온양4동(4420060000),18873,18873,1572,2456,2149,2182,3510,3218,2004,1143,551,80,8
충청남도 아산시 온양5동(4420061000),21656,21656,2267,2749,2759,2987,4082,3347,1875,1038,476,66,10
충청남도 아산시 온양6동(4420062000),29119,29119,3314,3547,2896,4212,5605,4398,2731,1510,815,82,9
충청남도 서산시 (4421000000),175591,175591,15446,17252,19277,22123,27814,28370,22029,13886,8126,1211,57
충청남도 서산시 대산읍(4421025000),13903,13903,754,1073,1870,1512,2018,3070,1920,978,609,96,3
충청남도 서산시 인지면(4421031000),7450,7450,525,722,645,655,1152,1311,1079,757,530,69,5
충청남도 서산시 부석면(4421032000),5356,5356,123,216,294,268,498,871,1308,1022,671,84,1
충청남도 서산시 팔봉면(4421033000),3373,3373,64,113,182,149,297,597,854,673,390,52,2
충청남도 서산시 지곡면(4421034000),8152,8152,611,744,684,974,1223,1370,1235,779,454,77,1
충청남도 서산시 성연면(4421036000),15451,15451,2907,1160,1692,3931,2292,1631,964,508,321,42,3
충청남도 서산시 음암면(4421037000),9463,9463,536,781,859,850,1411,1688,1522,1025,700,88,3
충청남도 서산시 운산면(4421038000),5133,5133,141,267,287,269,554,876,1111,937,605,84,2
충청남도 서산시 해미면(4421039000),7418,7418,266,462,728,494,869,1356,1416,1134,603,87,3
충청남도 서산시 고북면(4421040000),6367,6367,387,495,584,576,877,844,1076,849,591,83,5
충청남도 서산시 부춘동(4421051000),19545,19545,1759,2079,2640,2779,3331,3189,2023,1073,565,97,10
충청남도 서산시 동문1동(4421052500),19034,19034,1725,2350,2187,2200,3452,3237,2050,1153,573,99,8
충청남도 서산시 동문2동(4421053500),8998,8998,600,898,1108,902,1456,1541,1337,756,338,55,7
충청남도 서산시 수석동(4421054000),16337,16337,1444,2019,2032,2022,2907,2583,1778,976,499,76,1
충청남도 서산시 석남동(4421055000),29611,29611,3604,3873,3485,4542,5477,4206,2356,1266,677,122,3
충청남도 논산시 (4423000000),116675,116675,7232,9806,11387,10764,15403,19703,20007,13047,8050,1183,93
충청남도 논산시 강경읍(4423025000),8375,8375,342,672,720,568,982,1491,1673,1169,635,107,16
